Code,Date,Observed,Suggested,Anomaly (std.devs.),Deleted
*ERA5_EXT_979,1990-08-01,-0.2609141,NA,NA,1
*ERA5_EXT_979,1990-09-01,-1.155204,NA,NA,1
*ERA5_EXT_979,1991-04-01,-0.2079109,NA,NA,1
*ERA5_EXT_979,1991-05-01,-1.976355,NA,NA,1
*ERA5_EXT_979,1991-06-01,-1.378636,NA,NA,1
*ERA5_EXT_979,1991-07-01,-3.204194,NA,NA,1
*ERA5_EXT_979,1991-08-01,-2.428007,NA,NA,1
*ERA5_EXT_979,1991-09-01,-1.19111,NA,NA,1
*ERA5_EXT_979,1991-12-01,-1.081543,NA,NA,1
*ERA5_EXT_979,1992-04-01,-1.633691,NA,NA,1
*ERA5_EXT_979,1992-05-01,-5.786822,NA,NA,1
*ERA5_EXT_979,1992-06-01,-3.235099,NA,NA,1
*ERA5_EXT_979,1992-07-01,-5.593235,NA,NA,1
*ERA5_EXT_979,1992-08-01,-1.549289,NA,NA,1
*ERA5_EXT_979,1992-09-01,-1.272032,NA,NA,1
*ERA5_EXT_979,1992-10-01,-1.798828,NA,NA,1
*ERA5_EXT_979,1993-04-01,-0.6168509,NA,NA,1
*ERA5_EXT_979,1993-05-01,-5.736715,NA,NA,1
*ERA5_EXT_979,1993-06-01,-1.399056,NA,NA,1
*ERA5_EXT_979,1993-07-01,-4.777155,NA,NA,1
*ERA5_EXT_979,1993-08-01,-2.002662,NA,NA,1
*ERA5_EXT_979,1993-09-01,-1.19967,NA,NA,1
*ERA5_EXT_979,1993-11-01,-0.1418656,NA,NA,1
*ERA5_EXT_979,1994-04-01,-0.7010383,NA,NA,1
*ERA5_EXT_979,1994-05-01,-1.208307,NA,NA,1
*ERA5_EXT_979,1994-06-01,-0.6665665,NA,NA,1
*ERA5_EXT_979,1994-07-01,-2.158503,NA,NA,1
*ERA5_EXT_979,1994-08-01,-2.426316,NA,NA,1
*ERA5_EXT_979,1994-09-01,-1.189365,NA,NA,1
*ERA5_EXT_979,1995-05-01,-0.1228601,NA,NA,1
*ERA5_EXT_979,1995-06-01,-2.168827,NA,NA,1
*ERA5_EXT_979,1995-07-01,-6.399543,NA,NA,1
*ERA5_EXT_979,1995-08-01,-4.00031,NA,NA,1
*ERA5_EXT_979,1995-09-01,-1.934585,NA,NA,1
*ERA5_EXT_979,1996-04-01,-1.032367,NA,NA,1
*ERA5_EXT_979,1996-05-01,-2.276905,NA,NA,1
*ERA5_EXT_979,1996-06-01,-2.279988,NA,NA,1
*ERA5_EXT_979,1996-07-01,-0.8804199,NA,NA,1
*ERA5_EXT_979,1996-08-01,-0.9332885,NA,NA,1
*ERA5_EXT_979,1996-09-01,-0.9735739,NA,NA,1
*ERA5_EXT_979,1997-06-01,-1.466601,NA,NA,1
*ERA5_EXT_979,1997-07-01,-1.927356,NA,NA,1
*ERA5_EXT_979,1997-08-01,-0.4556247,NA,NA,1
*ERA5_EXT_979,1997-09-01,-1.111214,NA,NA,1
*ERA5_EXT_979,1997-10-01,-1.161338,NA,NA,1
*ERA5_EXT_979,1998-06-01,-0.3652832,NA,NA,1
*ERA5_EXT_979,1998-07-01,-1.564591,NA,NA,1
*ERA5_EXT_979,1998-08-01,-2.166319,NA,NA,1
*ERA5_EXT_979,1998-09-01,-1.963585,NA,NA,1
*ERA5_EXT_979,1999-05-01,-1.746088,NA,NA,1
*ERA5_EXT_979,1999-06-01,-2.133147,NA,NA,1
*ERA5_EXT_979,1999-07-01,-3.569684,NA,NA,1
*ERA5_EXT_979,1999-08-01,-0.6624817,NA,NA,1
*ERA5_EXT_979,1999-09-01,-1.027681,NA,NA,1
*ERA5_EXT_979,2000-03-01,-1.065332,NA,NA,1
*ERA5_EXT_979,2000-04-01,-0.5669365,NA,NA,1
*ERA5_EXT_979,2000-05-01,-1.267058,NA,NA,1
*ERA5_EXT_979,2000-06-01,-1.591352,NA,NA,1
*ERA5_EXT_979,2000-07-01,-4.291936,NA,NA,1
*ERA5_EXT_979,2000-08-01,-2.073681,NA,NA,1
*ERA5_EXT_979,2000-09-01,-3.110742,NA,NA,1
*ERA5_EXT_979,2000-11-01,-0.3599902,NA,NA,1
*ERA5_EXT_979,2001-04-01,-0.7173503,NA,NA,1
*ERA5_EXT_979,2001-05-01,-2.551567,NA,NA,1
*ERA5_EXT_979,2001-06-01,-1.82578,NA,NA,1
*ERA5_EXT_979,2001-07-01,-4.556194,NA,NA,1
*ERA5_EXT_979,2001-08-01,-1.263896,NA,NA,1
*ERA5_EXT_979,2001-09-01,-1.165669,NA,NA,1
*ERA5_EXT_979,2001-11-01,-0.5400472,NA,NA,1
*ERA5_EXT_979,2002-03-01,-0.4565703,NA,NA,1
*ERA5_EXT_979,2002-04-01,-1.482577,NA,NA,1
*ERA5_EXT_979,2002-05-01,-2.387905,NA,NA,1
*ERA5_EXT_979,2002-06-01,-3.238205,NA,NA,1
*ERA5_EXT_979,2002-07-01,-2.504847,NA,NA,1
*ERA5_EXT_979,2002-08-01,-0.6551888,NA,NA,1
*ERA5_EXT_979,2002-09-01,-1.358804,NA,NA,1
*ERA5_EXT_979,2002-10-01,-1.159403,NA,NA,1
*ERA5_EXT_979,2002-11-01,-0.5522733,NA,NA,1
*ERA5_EXT_979,2003-04-01,-0.5629263,NA,NA,1
*ERA5_EXT_979,2003-05-01,-2.425619,NA,NA,1
*ERA5_EXT_979,2003-06-01,-0.3840664,NA,NA,1
*ERA5_EXT_979,2003-07-01,-3.571555,NA,NA,1
*ERA5_EXT_979,2003-08-01,-1.847808,NA,NA,1
*ERA5_EXT_979,2003-09-01,-0.9655626,NA,NA,1
*ERA5_EXT_979,2003-12-01,-0.9930114,NA,NA,1
*ERA5_EXT_979,2004-04-01,-0.6557585,NA,NA,1
*ERA5_EXT_979,2004-05-01,-0.6644593,NA,NA,1
*ERA5_EXT_979,2004-06-01,-1.249849,NA,NA,1
*ERA5_EXT_979,2004-07-01,-2.305894,NA,NA,1
*ERA5_EXT_979,2004-08-01,-0.2460128,NA,NA,1
*ERA5_EXT_979,2004-09-01,-1.33525,NA,NA,1
*ERA5_EXT_979,2004-10-01,-0.1187855,NA,NA,1
*ERA5_EXT_979,2005-04-01,-1.067862,NA,NA,1
*ERA5_EXT_979,2005-05-01,-6.209912,NA,NA,1
*ERA5_EXT_979,2005-06-01,-2.548096,NA,NA,1
*ERA5_EXT_979,2005-07-01,-1.826048,NA,NA,1
*ERA5_EXT_979,2005-08-01,-2.294703,NA,NA,1
*ERA5_EXT_979,2005-09-01,-1.2844,NA,NA,1
*ERA5_EXT_979,2005-10-01,-0.1405523,NA,NA,1
*ERA5_EXT_979,2006-03-01,-0.6927803,NA,NA,1
*ERA5_EXT_979,2006-04-01,-0.5751276,NA,NA,1
*ERA5_EXT_979,2006-05-01,-1.230795,NA,NA,1
*ERA5_EXT_979,2006-06-01,-0.5077854,NA,NA,1
*ERA5_EXT_979,2006-07-01,-1.713068,NA,NA,1
*ERA5_EXT_979,2006-08-01,-2.061148,NA,NA,1
*ERA5_EXT_979,2006-09-01,-1.174731,NA,NA,1
*ERA5_EXT_979,2006-10-01,-0.4303495,NA,NA,1
*ERA5_EXT_979,2007-04-01,-0.6678745,NA,NA,1
*ERA5_EXT_979,2007-05-01,-4.890847,NA,NA,1
*ERA5_EXT_979,2007-06-01,-3.358398,NA,NA,1
*ERA5_EXT_979,2007-07-01,-6.445496,NA,NA,1
*ERA5_EXT_979,2007-08-01,-5.43125,NA,NA,1
*ERA5_EXT_979,2007-09-01,-2.058957,NA,NA,1
*ERA5_EXT_979,2007-10-01,-0.8866668,NA,NA,1
*ERA5_EXT_979,2007-11-01,-0.3555444,NA,NA,1
*ERA5_EXT_979,2008-04-01,-0.7059972,NA,NA,1
*ERA5_EXT_979,2008-05-01,-2.419214,NA,NA,1
*ERA5_EXT_979,2008-06-01,-1.406767,NA,NA,1
*ERA5_EXT_979,2008-07-01,-1.428487,NA,NA,1
*ERA5_EXT_979,2008-08-01,-2.679479,NA,NA,1
*ERA5_EXT_979,2008-09-01,-0.7878889,NA,NA,1
*ERA5_EXT_979,2009-05-01,-1.37618,NA,NA,1
*ERA5_EXT_979,2009-06-01,-1.455177,NA,NA,1
*ERA5_EXT_979,2009-07-01,-4.167927,NA,NA,1
*ERA5_EXT_979,2009-08-01,-1.938296,NA,NA,1
*ERA5_EXT_979,2009-09-01,-1.924597,NA,NA,1
*ERA5_EXT_979,2009-10-01,-1.2575,NA,NA,1
*ERA5_EXT_979,2009-11-01,-2.974707,NA,NA,1
*ERA5_EXT_979,2010-04-01,-0.7036349,NA,NA,1
*ERA5_EXT_979,2010-05-01,-4.231001,NA,NA,1
*ERA5_EXT_979,2010-06-01,-1.408195,NA,NA,1
*ERA5_EXT_979,2010-07-01,-5.255979,NA,NA,1
*ERA5_EXT_979,2010-08-01,-2.66714,NA,NA,1
*ERA5_EXT_979,2010-09-01,-1.972255,NA,NA,1
*ERA5_EXT_979,2011-04-01,-0.714238,NA,NA,1
*ERA5_EXT_979,2011-05-01,-3.716415,NA,NA,1
*ERA5_EXT_979,2011-06-01,-2.002867,NA,NA,1
*ERA5_EXT_979,2011-07-01,-4.758963,NA,NA,1
*ERA5_EXT_979,2011-08-01,-2.488925,NA,NA,1
*ERA5_EXT_979,2011-09-01,-1.148345,NA,NA,1
*ERA5_EXT_979,2012-04-01,-0.3410555,NA,NA,1
*ERA5_EXT_979,2012-05-01,-1.55836,NA,NA,1
*ERA5_EXT_979,2012-06-01,-1.570283,NA,NA,1
*ERA5_EXT_979,2012-07-01,-5.36545,NA,NA,1
*ERA5_EXT_979,2012-08-01,-1.92499,NA,NA,1
*ERA5_EXT_979,2012-09-01,-1.027764,NA,NA,1
*ERA5_EXT_979,2012-12-01,-0.327368,NA,NA,1
*ERA5_EXT_979,2013-05-01,-1.413171,NA,NA,1
*ERA5_EXT_979,2013-06-01,-1.60122,NA,NA,1
*ERA5_EXT_979,2013-07-01,-2.035911,NA,NA,1
*ERA5_EXT_979,2013-08-01,-2.339138,NA,NA,1
*ERA5_EXT_979,2013-09-01,-1.943554,NA,NA,1
*ERA5_EXT_979,2014-04-01,-0.701471,NA,NA,1
*ERA5_EXT_979,2014-05-01,-0.314124,NA,NA,1
*ERA5_EXT_979,2014-06-01,-2.55869,NA,NA,1
*ERA5_EXT_979,2014-07-01,-2.053692,NA,NA,1
*ERA5_EXT_979,2014-09-01,-1.038927,NA,NA,1
*ERA5_EXT_979,2014-11-01,-0.05070659,NA,NA,1
*ERA5_EXT_979,2015-05-01,-0.09919663,NA,NA,1
*ERA5_EXT_979,2015-06-01,-1.493207,NA,NA,1
*ERA5_EXT_979,2015-07-01,-3.100108,NA,NA,1
*ERA5_EXT_979,2015-08-01,-0.4675457,NA,NA,1
*ERA5_EXT_979,2015-09-01,-1.567153,NA,NA,1
*ERA5_EXT_979,2016-04-01,-0.7015432,NA,NA,1
*ERA5_EXT_979,2016-06-01,-1.221549,NA,NA,1
*ERA5_EXT_979,2016-07-01,-1.561345,NA,NA,1
*ERA5_EXT_979,2016-08-01,-0.3061148,NA,NA,1
*ERA5_EXT_979,2017-05-01,-3.421112,NA,NA,1
*ERA5_EXT_979,2017-06-01,-2.161742,NA,NA,1
*ERA5_EXT_979,2017-07-01,-3.680403,NA,NA,1
*ERA5_EXT_979,2017-08-01,-2.484891,NA,NA,1
*ERA5_EXT_979,2017-09-01,-1.625771,NA,NA,1
*ERA5_EXT_979,2017-10-01,-0.8946803,NA,NA,1
*ERA5_EXT_979,2018-04-01,-0.6850246,NA,NA,1
*ERA5_EXT_979,2018-05-01,-1.169842,NA,NA,1
*ERA5_EXT_979,2018-06-01,-2.716148,NA,NA,1
*ERA5_EXT_979,2018-07-01,-4.121276,NA,NA,1
*ERA5_EXT_979,2018-08-01,-1.908744,NA,NA,1
*ERA5_EXT_979,2018-09-01,-1.099087,NA,NA,1
*ERA5_EXT_979,2018-10-01,-0.3765727,NA,NA,1
*ERA5_EXT_979,2019-05-01,-0.08836276,NA,NA,1
*ERA5_EXT_979,2019-06-01,-1.567616,NA,NA,1
*ERA5_EXT_979,2019-07-01,-3.353179,NA,NA,1
*ERA5_EXT_979,2019-08-01,-1.873002,NA,NA,1
*ERA5_EXT_979,2019-09-01,-1.807998,NA,NA,1
*ERA5_EXT_979,2019-10-01,-0.3543791,NA,NA,1
*ERA5_EXT_979,2020-05-01,-0.1750551,NA,NA,1
*ERA5_EXT_979,2020-06-01,-2.172176,NA,NA,1
*ERA5_EXT_979,2020-07-01,-4.417421,NA,NA,1
*ERA5_EXT_979,2020-08-01,-2.335447,NA,NA,1
*ERA5_EXT_979,2020-09-01,-1.654443,NA,NA,1
*ERA5_EXT_984,1990-01-01,-2.930847,NA,NA,1
*ERA5_EXT_984,1990-02-01,-1.509125,NA,NA,1
*ERA5_EXT_984,1990-03-01,-4.486003,NA,NA,1
*ERA5_EXT_984,1990-04-01,-9.571001,NA,NA,1
*ERA5_EXT_984,1990-05-01,-9.253929,NA,NA,1
*ERA5_EXT_984,1990-06-01,-12.58184,NA,NA,1
*ERA5_EXT_984,1990-07-01,-13.66238,NA,NA,1
*ERA5_EXT_984,1990-08-01,-7.892571,NA,NA,1
*ERA5_EXT_984,1990-09-01,-8.228974,NA,NA,1
*ERA5_EXT_984,1990-10-01,-7.190472,NA,NA,1
*ERA5_EXT_984,1990-11-01,-5.707667,NA,NA,1
*ERA5_EXT_984,1990-12-01,-3.41724,NA,NA,1
*ERA5_EXT_984,1991-01-01,-2.493936,NA,NA,1
*ERA5_EXT_984,1991-02-01,-3.202312,NA,NA,1
*ERA5_EXT_984,1991-03-01,-5.148957,NA,NA,1
*ERA5_EXT_984,1991-04-01,-5.690543,NA,NA,1
*ERA5_EXT_984,1991-05-01,-8.949556,NA,NA,1
*ERA5_EXT_984,1991-06-01,-12.33694,NA,NA,1
*ERA5_EXT_984,1991-07-01,-15.01279,NA,NA,1
*ERA5_EXT_984,1991-08-01,-12.14856,NA,NA,1
*ERA5_EXT_984,1991-09-01,-8.278086,NA,NA,1
*ERA5_EXT_984,1991-10-01,-7.724817,NA,NA,1
*ERA5_EXT_984,1991-11-01,-3.46765,NA,NA,1
*ERA5_EXT_984,1991-12-01,-5.871055,NA,NA,1
*ERA5_EXT_984,1992-01-01,-0.4051374,NA,NA,1
*ERA5_EXT_984,1992-02-01,-5.117339,NA,NA,1
*ERA5_EXT_984,1992-03-01,-1.863127,NA,NA,1
*ERA5_EXT_984,1992-04-01,-9.60444,NA,NA,1
*ERA5_EXT_984,1992-05-01,-10.7026,NA,NA,1
*ERA5_EXT_984,1992-06-01,-15.25854,NA,NA,1
*ERA5_EXT_984,1992-07-01,-18.71024,NA,NA,1
*ERA5_EXT_984,1992-08-01,-8.735298,NA,NA,1
*ERA5_EXT_984,1992-09-01,-8.265231,NA,NA,1
*ERA5_EXT_984,1992-10-01,-7.965625,NA,NA,1
*ERA5_EXT_984,1992-11-01,-3.067605,NA,NA,1
*ERA5_EXT_984,1992-12-01,-3.871074,NA,NA,1
*ERA5_EXT_984,1993-01-01,-3.028597,NA,NA,1
*ERA5_EXT_984,1993-02-01,-1.876585,NA,NA,1
*ERA5_EXT_984,1993-03-01,-2.244935,NA,NA,1
*ERA5_EXT_984,1993-04-01,-6.114105,NA,NA,1
*ERA5_EXT_984,1993-05-01,-9.673055,NA,NA,1
*ERA5_EXT_984,1993-06-01,-7.324677,NA,NA,1
*ERA5_EXT_984,1993-07-01,-15.76651,NA,NA,1
*ERA5_EXT_984,1993-08-01,-10.55574,NA,NA,1
*ERA5_EXT_984,1993-09-01,-8.26292,NA,NA,1
*ERA5_EXT_984,1993-10-01,-5.777914,NA,NA,1
*ERA5_EXT_984,1993-11-01,-5.123571,NA,NA,1
*ERA5_EXT_984,1993-12-01,-4.383915,NA,NA,1
*ERA5_EXT_984,1994-01-01,-1.399152,NA,NA,1
*ERA5_EXT_984,1994-02-01,-4.54468,NA,NA,1
*ERA5_EXT_984,1994-03-01,-1.415046,NA,NA,1
*ERA5_EXT_984,1994-04-01,-6.667221,NA,NA,1
*ERA5_EXT_984,1994-05-01,-5.228874,NA,NA,1
*ERA5_EXT_984,1994-06-01,-5.667383,NA,NA,1
*ERA5_EXT_984,1994-07-01,-11.87537,NA,NA,1
*ERA5_EXT_984,1994-08-01,-11.61016,NA,NA,1
*ERA5_EXT_984,1994-09-01,-8.228931,NA,NA,1
*ERA5_EXT_984,1994-10-01,-5.155007,NA,NA,1
*ERA5_EXT_984,1994-11-01,-3.673499,NA,NA,1
*ERA5_EXT_984,1994-12-01,-1.775777,NA,NA,1
*ERA5_EXT_984,1995-01-01,-4.051549,NA,NA,1
*ERA5_EXT_984,1995-02-01,-3.685159,NA,NA,1
*ERA5_EXT_984,1995-03-01,-5.88006,NA,NA,1
*ERA5_EXT_984,1995-04-01,-4.673001,NA,NA,1
*ERA5_EXT_984,1995-05-01,-6.311431,NA,NA,1
*ERA5_EXT_984,1995-06-01,-10.49775,NA,NA,1
*ERA5_EXT_984,1995-07-01,-18.12869,NA,NA,1
*ERA5_EXT_984,1995-08-01,-12.46334,NA,NA,1
*ERA5_EXT_984,1995-09-01,-9.55083,NA,NA,1
*ERA5_EXT_984,1995-10-01,-6.06707,NA,NA,1
*ERA5_EXT_984,1995-11-01,-4.888142,NA,NA,1
*ERA5_EXT_984,1996-01-01,-2.305349,NA,NA,1
*ERA5_EXT_984,1996-02-01,-4.379317,NA,NA,1
*ERA5_EXT_984,1996-03-01,-4.259228,NA,NA,1
*ERA5_EXT_984,1996-04-01,-10.42838,NA,NA,1
*ERA5_EXT_984,1996-05-01,-8.026925,NA,NA,1
*ERA5_EXT_984,1996-06-01,-17.35967,NA,NA,1
*ERA5_EXT_984,1996-07-01,-10.12453,NA,NA,1
*ERA5_EXT_984,1996-08-01,-7.894225,NA,NA,1
*ERA5_EXT_984,1996-09-01,-8.186018,NA,NA,1
*ERA5_EXT_984,1996-10-01,-5.61823,NA,NA,1
*ERA5_EXT_984,1996-11-01,-3.890919,NA,NA,1
*ERA5_EXT_984,1996-12-01,-1.860847,NA,NA,1
*ERA5_EXT_984,1997-01-01,-1.277292,NA,NA,1
*ERA5_EXT_984,1997-02-01,-6.275732,NA,NA,1
*ERA5_EXT_984,1997-03-01,-0.6311523,NA,NA,1
*ERA5_EXT_984,1997-04-01,-4.120082,NA,NA,1
*ERA5_EXT_984,1997-05-01,-5.285968,NA,NA,1
*ERA5_EXT_984,1997-06-01,-6.899425,NA,NA,1
*ERA5_EXT_984,1997-07-01,-9.330176,NA,NA,1
*ERA5_EXT_984,1997-08-01,-9.436289,NA,NA,1
*ERA5_EXT_984,1997-09-01,-8.271008,NA,NA,1
*ERA5_EXT_984,1997-10-01,-7.368217,NA,NA,1
*ERA5_EXT_984,1997-11-01,-4.219556,NA,NA,1
*ERA5_EXT_984,1997-12-01,-2.880965,NA,NA,1
*ERA5_EXT_984,1998-01-01,-3.04242,NA,NA,1
*ERA5_EXT_984,1998-03-01,-4.147444,NA,NA,1
*ERA5_EXT_984,1998-04-01,-5.116118,NA,NA,1
*ERA5_EXT_984,1998-05-01,-2.794922,NA,NA,1
*ERA5_EXT_984,1998-06-01,-7.862045,NA,NA,1
*ERA5_EXT_984,1998-07-01,-10.2738,NA,NA,1
*ERA5_EXT_984,1998-08-01,-9.033996,NA,NA,1
*ERA5_EXT_984,1998-09-01,-10.02778,NA,NA,1
*ERA5_EXT_984,1998-10-01,-5.343774,NA,NA,1
*ERA5_EXT_984,1998-11-01,-4.397732,NA,NA,1
*ERA5_EXT_984,1998-12-01,-1.627109,NA,NA,1
*ERA5_EXT_984,1999-01-01,-0.2610221,NA,NA,1
*ERA5_EXT_984,1999-02-01,-2.85075,NA,NA,1
*ERA5_EXT_984,1999-03-01,-5.146793,NA,NA,1
*ERA5_EXT_984,1999-04-01,-6.117785,NA,NA,1
*ERA5_EXT_984,1999-05-01,-9.229401,NA,NA,1
*ERA5_EXT_984,1999-06-01,-15.28531,NA,NA,1
*ERA5_EXT_984,1999-07-01,-17.06531,NA,NA,1
*ERA5_EXT_984,1999-08-01,-7.866833,NA,NA,1
*ERA5_EXT_984,1999-09-01,-8.258833,NA,NA,1
*ERA5_EXT_984,1999-10-01,-4.231934,NA,NA,1
*ERA5_EXT_984,1999-11-01,-2.854297,NA,NA,1
*ERA5_EXT_984,1999-12-01,-2.076122,NA,NA,1
*ERA5_EXT_984,2000-01-01,-1.902747,NA,NA,1
*ERA5_EXT_984,2000-02-01,-5.240308,NA,NA,1
*ERA5_EXT_984,2000-03-01,-7.114551,NA,NA,1
*ERA5_EXT_984,2000-04-01,-6.500187,NA,NA,1
*ERA5_EXT_984,2000-05-01,-6.686533,NA,NA,1
*ERA5_EXT_984,2000-06-01,-7.275327,NA,NA,1
*ERA5_EXT_984,2000-07-01,-16.33388,NA,NA,1
*ERA5_EXT_984,2000-08-01,-8.444646,NA,NA,1
*ERA5_EXT_984,2000-09-01,-9.870875,NA,NA,1
*ERA5_EXT_984,2000-10-01,-5.003645,NA,NA,1
*ERA5_EXT_984,2000-11-01,-5.52821,NA,NA,1
*ERA5_EXT_984,2000-12-01,-4.223272,NA,NA,1
*ERA5_EXT_984,2001-01-01,-3.366598,NA,NA,1
*ERA5_EXT_984,2001-02-01,-4.89721,NA,NA,1
*ERA5_EXT_984,2001-03-01,-6.679072,NA,NA,1
*ERA5_EXT_984,2001-04-01,-10.84102,NA,NA,1
*ERA5_EXT_984,2001-05-01,-8.24579,NA,NA,1
*ERA5_EXT_984,2001-06-01,-9.173742,NA,NA,1
*ERA5_EXT_984,2001-07-01,-12.78538,NA,NA,1
*ERA5_EXT_984,2001-08-01,-8.373354,NA,NA,1
*ERA5_EXT_984,2001-09-01,-8.330957,NA,NA,1
*ERA5_EXT_984,2001-10-01,-4.785352,NA,NA,1
*ERA5_EXT_984,2001-11-01,-5.603871,NA,NA,1
*ERA5_EXT_984,2001-12-01,-0.6442702,NA,NA,1
*ERA5_EXT_984,2002-01-01,-1.322323,NA,NA,1
*ERA5_EXT_984,2002-02-01,-2.218299,NA,NA,1
*ERA5_EXT_984,2002-03-01,-6.300693,NA,NA,1
*ERA5_EXT_984,2002-04-01,-7.737113,NA,NA,1
*ERA5_EXT_984,2002-05-01,-6.753098,NA,NA,1
*ERA5_EXT_984,2002-06-01,-15.30458,NA,NA,1
*ERA5_EXT_984,2002-07-01,-11.2546,NA,NA,1
*ERA5_EXT_984,2002-08-01,-7.817013,NA,NA,1
*ERA5_EXT_984,2002-09-01,-8.276725,NA,NA,1
*ERA5_EXT_984,2002-10-01,-6.656426,NA,NA,1
*ERA5_EXT_984,2002-11-01,-5.156648,NA,NA,1
*ERA5_EXT_984,2002-12-01,-2.892627,NA,NA,1
*ERA5_EXT_984,2003-01-01,-1.877767,NA,NA,1
*ERA5_EXT_984,2003-02-01,-5.291327,NA,NA,1
*ERA5_EXT_984,2003-03-01,-2.606204,NA,NA,1
*ERA5_EXT_984,2003-04-01,-6.76635,NA,NA,1
*ERA5_EXT_984,2003-05-01,-8.552076,NA,NA,1
*ERA5_EXT_984,2003-06-01,-5.906241,NA,NA,1
*ERA5_EXT_984,2003-07-01,-14.31212,NA,NA,1
*ERA5_EXT_984,2003-08-01,-8.732135,NA,NA,1
*ERA5_EXT_984,2003-09-01,-8.30122,NA,NA,1
*ERA5_EXT_984,2003-10-01,-5.360241,NA,NA,1
*ERA5_EXT_984,2003-11-01,-3.490318,NA,NA,1
*ERA5_EXT_984,2003-12-01,-5.911328,NA,NA,1
*ERA5_EXT_984,2004-01-01,-1.254596,NA,NA,1
*ERA5_EXT_984,2004-02-01,-1.320282,NA,NA,1
*ERA5_EXT_984,2004-03-01,-2.478104,NA,NA,1
*ERA5_EXT_984,2004-04-01,-6.025795,NA,NA,1
*ERA5_EXT_984,2004-05-01,-9.863052,NA,NA,1
*ERA5_EXT_984,2004-06-01,-6.603941,NA,NA,1
*ERA5_EXT_984,2004-07-01,-11.07386,NA,NA,1
*ERA5_EXT_984,2004-08-01,-8.77501,NA,NA,1
*ERA5_EXT_984,2004-09-01,-8.369186,NA,NA,1
*ERA5_EXT_984,2004-10-01,-5.283393,NA,NA,1
*ERA5_EXT_984,2004-11-01,-4.138669,NA,NA,1
*ERA5_EXT_984,2004-12-01,-2.714367,NA,NA,1
*ERA5_EXT_984,2005-01-01,-4.225961,NA,NA,1
*ERA5_EXT_984,2005-03-01,-5.217113,NA,NA,1
*ERA5_EXT_984,2005-04-01,-8.744202,NA,NA,1
*ERA5_EXT_984,2005-05-01,-9.248953,NA,NA,1
*ERA5_EXT_984,2005-06-01,-11.88853,NA,NA,1
*ERA5_EXT_984,2005-07-01,-11.1068,NA,NA,1
*ERA5_EXT_984,2005-08-01,-11.65031,NA,NA,1
*ERA5_EXT_984,2005-09-01,-8.40017,NA,NA,1
*ERA5_EXT_984,2005-10-01,-7.136749,NA,NA,1
*ERA5_EXT_984,2005-11-01,-3.566596,NA,NA,1
*ERA5_EXT_984,2005-12-01,-2.641619,NA,NA,1
*ERA5_EXT_984,2006-01-01,-3.466689,NA,NA,1
*ERA5_EXT_984,2006-02-01,-1.341197,NA,NA,1
*ERA5_EXT_984,2006-03-01,-6.529091,NA,NA,1
*ERA5_EXT_984,2006-04-01,-6.504152,NA,NA,1
*ERA5_EXT_984,2006-05-01,-9.938031,NA,NA,1
*ERA5_EXT_984,2006-06-01,-5.718861,NA,NA,1
*ERA5_EXT_984,2006-07-01,-9.849145,NA,NA,1
*ERA5_EXT_984,2006-08-01,-10.02858,NA,NA,1
*ERA5_EXT_984,2006-09-01,-8.522415,NA,NA,1
*ERA5_EXT_984,2006-10-01,-7.456068,NA,NA,1
*ERA5_EXT_984,2006-11-01,-5.405263,NA,NA,1
*ERA5_EXT_984,2006-12-01,-4.351729,NA,NA,1
*ERA5_EXT_984,2007-01-01,-2.614395,NA,NA,1
*ERA5_EXT_984,2007-02-01,-5.094119,NA,NA,1
*ERA5_EXT_984,2007-03-01,-4.261717,NA,NA,1
*ERA5_EXT_984,2007-04-01,-8.265585,NA,NA,1
*ERA5_EXT_984,2007-05-01,-10.7458,NA,NA,1
*ERA5_EXT_984,2007-06-01,-15.10828,NA,NA,1
*ERA5_EXT_984,2007-07-01,-16.44458,NA,NA,1
*ERA5_EXT_984,2007-08-01,-14.45688,NA,NA,1
*ERA5_EXT_984,2007-09-01,-8.245685,NA,NA,1
*ERA5_EXT_984,2007-10-01,-6.955575,NA,NA,1
*ERA5_EXT_984,2007-11-01,-5.730602,NA,NA,1
*ERA5_EXT_984,2007-12-01,-3.457471,NA,NA,1
*ERA5_EXT_984,2008-01-01,-0.04377384,NA,NA,1
*ERA5_EXT_984,2008-02-01,-0.1412948,NA,NA,1
*ERA5_EXT_984,2008-03-01,-2.529546,NA,NA,1
*ERA5_EXT_984,2008-04-01,-7.497804,NA,NA,1
*ERA5_EXT_984,2008-05-01,-9.24362,NA,NA,1
*ERA5_EXT_984,2008-06-01,-8.997844,NA,NA,1
*ERA5_EXT_984,2008-07-01,-9.735435,NA,NA,1
*ERA5_EXT_984,2008-08-01,-9.16608,NA,NA,1
*ERA5_EXT_984,2008-09-01,-8.210926,NA,NA,1
*ERA5_EXT_984,2008-10-01,-5.952596,NA,NA,1
*ERA5_EXT_984,2008-11-01,-3.046423,NA,NA,1
*ERA5_EXT_984,2009-01-01,-0.7318801,NA,NA,1
*ERA5_EXT_984,2009-02-01,-3.112528,NA,NA,1
*ERA5_EXT_984,2009-03-01,-2.573927,NA,NA,1
*ERA5_EXT_984,2009-04-01,-3.988281,NA,NA,1
*ERA5_EXT_984,2009-05-01,-8.143905,NA,NA,1
*ERA5_EXT_984,2009-06-01,-12.50251,NA,NA,1
